,zhdh,black_flag
867,D0F324ABF0B76DD9,0
868,9AED98742EAAC1A3,0
869,850D2D3EE08E1B6F,1
870,F768659E73AC416F,0
871,DBCC6F8FA4E5400C,0
872,8712DEE79BAE5383,0
873,9F46C25394283321,0
874,E359261999FDFA43,0
875,6385C34731235D3B,1
876,CE0C3A7AF3C6911B,0
877,E8AB6AB0BE241BB8,0
878,9D6B7DBBFC66E81D,1
879,A0B8839AAAD56FC4,0
880,813551F3C92139E0,0
881,DEDF1B7CD4B727E0,0
882,F662B22AAF3F33D8,0
883,65D4BD7F63427CB4,0
884,BCABDC53D3C4E394,1
885,CE00A0CF484BE6AF,0
886,664C5185E8CC13C2,0
887,8ED942BD7EDB1E28,0
888,A1D89F02DDAFB987,0
889,5F4FC6A340EDFC9F,0
890,933989575A7B2601,0
891,8ABC67C92335D18F,0
892,C651A39C005918AA,0
893,2CC4C22FA3493D8A,0
894,D6903ED2A7BCF38B,0
895,A7FBAA7F443B01A4,1
896,431247BFCE69799A,0
897,AFC47BBDF2A51F8F,1
898,F9477C1B524DEBFD,0
899,FA2A2F6D3E937DEB,1
900,6F54C23201AFBCB6,1
901,48C409A15A5E062B,0
902,9B1816C6F292A688,0
903,489524714F988F20,0
904,FFD2E9065F19B38D,0
905,9F8F98541EE501CE,0
906,B35F5BA1FDCA077A,0
907,AF2B133B3615EFBE,0
908,32BF159C9922786E,0
909,B8D64F2310F56CC8,1
910,73B3EF2F5690B7AB,0
911,F047C77C6468BB5D,1
912,4509178A56EDEA9C,0
913,49A86404927185D5,0
914,F4EE418F776B6AB4,0
915,3ADBEC8ACAA889A3,0
916,C8B60CB8018F7561,0
917,E984FC0CADA4C593,1
918,B6A6BE9D1115E234,0
919,4BC21871E6D946DF,0
920,FADFCE4A09BC24D6,0
921,7C9A44E4D1D75947,0
922,51EF55DD729A698F,0
923,093F10ECE0DF9BE6,0
924,FC5BEE8FBF97075F,0
925,D32B72E9EC6FFA06,0
926,0507C0E6649E637C,0
927,EAC0E19A64C1F32A,0
928,EEED04B191BC37BA,0
929,1883186CE085408F,1
930,E171F00C405311D5,0
931,BE62D6BD15B73179,0
932,CE5053607CE0B4F6,0
933,134689DC35200DBC,0
934,F4406464DAB56B3F,0
935,A93F6DCEA6EE28F3,0
936,BDD7312B8BF82453,0
937,586EFD66D0047851,0
938,F698FD25EE4407CA,0
939,13C407EAD6C8DC6D,0
940,52CF67DFC2049C89,0
941,B21913A73D59E893,0
942,2FB306499265D49F,0
943,7FE1A5492D5225CD,0
944,1F9DA6A0CCE7708C,0
945,AF24C7D28CCEDD47,0
946,CEC22743FB1FF8AC,0
947,1C9DFDAEDF983FE6,0
948,DB9E85FBEC8FB0B1,0
949,BA94D8252C227CCD,0
950,4AE20EA2A195947C,0
951,804F1CC4F9CA2578,0
952,02CE9E2CB0D75B7E,1
953,5013A3F7C5C546E7,1
954,3F627EA33E2F519B,1
955,C759AF54DAAC9FD8,0
956,6446C5F4EC90EB59,0
957,337EA4A0C6212FAC,0
958,DC1B6A6914BEE652,0
959,2663897908567B07,0
960,4BF4822D7108F674,0
961,F16779CB8D622942,1
962,EF4AE75FFCC93CAD,0
963,9FECD362F6370080,0
964,52856F2387E8E8E1,0
965,550BF836E7FFBAC1,1
966,5E1AEBD61A79A69F,0
967,9720AF0DF40E9288,0
968,94F33FEBB59A96DF,1
969,41D5FD5F5C2C86EA,0
970,7B235C3266E8EB70,0
971,1E1E5DCF37FB802A,0
972,8C7D16C4FDEC3460,0
973,6F9F4A4481BDC401,0
974,C196777F5F9C8DAD,0
975,8366EDFA4DBC5713,0
976,14E52F311C468ABB,0
977,228488424966F041,1
978,CF7B05BE87B269A0,0
979,1F811970975D0764,0
980,6FB817B9C0B1EE26,0
981,76EB735C39903D2F,1
982,FD1030E8ED5FEC88,1
983,FE6998389A0034D0,0
984,7FE84383E0AE3903,1
985,C870E6DB049876D8,0
986,061B92C75748B7E8,0
987,54194D9308B7B833,0
988,83AE18E8A9337FFB,1
989,8CD4F1A979D7DE84,1
990,84F223BC07AE5A58,0
991,418EC868FF663A8A,0
992,388A7F769F5CB5E0,0
993,26ECF32F210450AF,0
994,E4C931E198B5EEAD,0
995,D982ECD4C4453EF2,1
996,9B377D6D15B091C0,0
997,29137282169385B1,0
998,FD07C0A17EDF8CEC,0
999,A1429D4FCC9DFA55,1
1000,361EB3F19AF209A7,0
1001,340FD37D3D969735,0
1002,0C48E3CF0B3D4952,0
1003,4291BB00913E7B19,0
1004,3EFC76AA04C67011,0
1005,0D474601FC480CAE,0
1006,34877AD4B9DE8494,0
1007,3F2A8AADA2787650,1
1008,7E66A5A8FE76DFBF,0
1009,417A29EA0C10CE8E,1
1010,5740183C70E90886,0
1011,5E0499D2D0FB8F5F,0
1012,545AC16BB6DA98AE,0
1013,0EB2A8662A2022F0,1
1014,02DB9ACE82EDD357,0
1015,3899C93D2DA1DF00,0
1016,3CEB4E89646DF418,0
1017,8EB19C40D2630ED6,1
1018,715FA0B52AA05615,0
1019,6350970FA4A764F6,0
1020,0E3F49059F6338A9,1
1021,13902740B32B7524,0
1022,ACCA3CB515C35E57,0
1023,0901C7CBB963C843,1
1024,14E39F74F3D80210,0
1025,52AE18F2E63AB0A7,0
1026,11325DF15F6FFBBC,0
1027,E814816A64F95FF6,0
1028,97B4C11DCAF5083B,1
1029,7928AD7AB8CB84D3,1
1030,49F329639B8EA696,0
1031,BCD4616E48BDA2AF,1
1032,4435F41B3573F1ED,1
1033,EF0F07D422C99159,0
1034,900BD4244CA22842,0
1035,CABE56869993E2A9,0
1036,00D9136B872151AB,1
1037,20564796A6384742,1
1038,300C973474B047D2,0
1039,107A9CBCFD8CE939,0
1040,FB57D4C0951B963D,0
1041,EFE2C38A31CCA7FA,0
1042,C621CA2F0DDDC034,0
1043,C972DE0ACD1058D6,0
1044,573A43927174ACCA,0
1045,85007A94E4301465,0
1046,B86EC1821B4788CA,0
1047,2A41F2FB9AFB756A,0
1048,B0B7E263007DF4D6,0
1049,F0958F603B7CF070,0
1050,23165DF0C6B9DD3E,0
1051,2FCC37CBDBA062B6,0
1052,AE149FF6F3E4F5D1,0
1053,CF872C4A1ECC2F75,1
1054,AD31E8D94138528F,0
1055,BDE2EE5F19063EC4,0
1056,151DB2A42AC0E0FF,0
1057,B5553DE4A3327F8A,0
1058,39F142CA693D300E,0
1059,C8A0C168B2E4FD5B,0
1060,F8834CA8E16E2B7D,0
1061,9374E8680D1FBFA6,0
1062,C15AB001CB0677FC,0
1063,7A29803410C80E1A,0
1064,9A48D284E2AF6BFD,1
1065,7CEF4F8A065B5088,0
1066,3967043C43C80AD0,0
1067,F809290FA5ED1BF6,1
1068,639F8ECDFDB16910,0
1069,7ED40502EB7BAD85,0
1070,7E7EF3F5069FDA0B,0
1071,5E193390D483C217,0
1072,661D60A797DD002D,0
1073,9BE7F7A055F7A5E1,1
1074,B679105D5A617E21,1
1075,1AE3176A9669CC22,0
1076,3B2A433333676B9B,0
1077,EA7ECCB149D7B3BE,0
1078,6CF565FA4338BE41,0
1079,BEE8735F8932AE50,0
1080,8B450646D6968516,0
1081,817D7F3DDA950DC3,0
1082,802E80B98392C406,0
1083,6083AEB1B4BB8BC8,0
1084,324BAF0780CE6015,0
1085,921F26545445D6F6,1
1086,DBCDDC8684CF43E2,0
1087,D067D99983D97247,0
1088,25E4ADBCAA89075B,0
1089,9956AA4F5B7038CC,0
1090,8A85B5D0388854DE,0
1091,70141F65A60CE87B,0
1092,DFAB59A556EA8D17,0
1093,D0BB8A7E3B05D75D,0
1094,2FB276FA11D44238,0
1095,906B2706C752456A,0
1096,E18621B221FD6438,0
1097,56DFB2B8D7C29AE0,0
1098,D24AABD8A93CC7CA,1
1099,047617AFAEE9E7DA,0
1100,7D70B77AA3F57F69,0
1101,71C53FC9B6ABA08D,0
1102,A7ED6751174B14D6,1
1103,9281B75F98AAE5D0,0
1104,B611F63AFF99E594,1
1105,9A14751A95682998,0
1106,8A54B4E0E57D5790,0
1107,2E8515E2AD4927F2,0
1108,A0A518EC9F0A8268,1
1109,92438D4B6FEFFFF8,0
1110,2B233096D3E9C717,0
1111,774EE9EB58A5AE8C,0
1112,2EFB6B9A0EED636B,1
1113,86F3FDF2ED24606B,0
1114,A687F284BC1FD307,0
1115,6E7C483E02B2AE01,0
1116,EDE98FF617D58B95,0
1117,236007BF9F76EA13,0
1118,FA5A80DB9BC6D98F,0
1119,CFE57F84D6A8AD14,0
1120,5ED6F1C4DAA31127,1
1121,629B0635E6C7C673,0
1122,900056C65FA2F3F3,0
1123,1AA9650EE812B4EB,0
1124,D3F6D80DE5569DC9,0
1125,5667819BBB3787E9,0
1126,65E17C5974457FF6,0
1127,3E71FAFE789E0A22,0
1128,78C17230F28B276F,1
1129,3FE83C790D7FE2BE,1
1130,342D4BD6814AF270,0
1131,36D7D60346F27FFC,0
1132,E0D8007575D5D856,0
1133,BAAA928F6CFFB209,0
1134,88E867098C9CEA26,0
1135,7AD734481F647A19,0
1136,A52CE98748117F04,0
1137,CFB1BA57D5DA9756,0
1138,DF7477C3D7A8D105,1
1139,43AC75D842F7EBE8,1
1140,2324110BC2112386,1
1141,0085311F2829461F,0
1142,1418D4E893DD7CA2,0
1143,13F9BA30564C17A9,0
1144,3AFD995FB62E02F7,0
1145,FC191D48B8929E44,0
1146,555A8CA9C2DAB1C6,0
1147,30B21B32C53006BB,0
1148,E3ADE36A10E1F079,0
1149,E5A8295912A67318,0
1150,F874B915BAEE8D45,0
1151,C51E200EC7278C0B,0
1152,1F89031D782D72FB,0
1153,C61708B2F768DAC4,0
1154,BF3C77D998DB6F3A,0
1155,35EEFBFE41F4F9FE,0
1156,C3DDE2A9144A0EC0,0
1157,BF35162391529446,0
1158,A0388EBACBFAD1AA,1
1159,0DD8FBF74DCEABD6,0
1160,354086441A80EC00,0
1161,F730487BC399DE84,0
1162,586D6E72FE7E6570,1
1163,142A0737B1617B65,0
1164,9163E53AD6E85312,1
1165,593992C9C7048A16,1
1166,EA698865DB3B554A,0
1167,FBD51D1312760CD1,0
1168,CB85CD6F0C285266,0
1169,9722F155AFE48BED,0
1170,2DF2C4E93BAD7910,0
1171,E46463F11E128AD5,0
1172,FC500D9EB1918055,0
1173,AD12C99752800303,0
1174,318EE301BE835E1A,0
1175,0471BB57B7725729,0
1176,10FA58A83B59B327,1
1177,847A97E660ED7F29,0
1178,79EDB42C12ADAEC7,0
1179,F33ACEE729E97742,0
1180,0CEC5CA635D31F52,0
1181,736C27609064A14D,1
1182,1CF71825BA8A182D,0
1183,0232DAE3A8A4CE1F,0
1184,BBD48AFC20DF9E28,0
1185,85CCB463DF4F5DA5,1
1186,EAEC2940849FD44B,0
1187,599A4EDD458809E5,1
1188,140CEE0A8FAB0944,0
1189,0751B708CA03A94B,0
1190,2AEAD683A37D0A17,0
1191,58EDE996167590CF,0
1192,3E03A3FB1E03D21E,0
1193,25F718CB85CF8866,0
1194,9BE42320AB1936CA,0
1195,AAEF485A23DB0BA2,0
1196,07A6ABF7C369BA93,0
1197,16A1E2B460551347,0
1198,5AA44E158613FD29,0
1199,A50E00841E5F23AC,0
1200,DEB483788D385DB8,1
1201,57CA135640C09320,0
1202,1D0E483A3EBEA851,0
1203,F2F0C1EAF6DF9E8A,0
1204,3643B63D59874980,0
1205,C2857159FF35A91C,0
1206,60457F4D8A730E4C,0
1207,CA753F19ABF8DEA5,0
1208,D52793B7C360EB84,0
1209,3B21321E53793815,0
1210,F54FE41418ACE4DF,1
1211,6139117FC5CCC9ED,0
1212,035F48C593F23B42,0
1213,2389C7AA5E177DD2,1
1214,013DB71088637BC7,0
1215,994B8753799CDC77,0
1216,D30CACB1A50486D6,0
1217,A20768A2B6ECF50A,0
1218,E9FE5F8E7BD715E1,0
1219,F98E35AEA55F956D,0
1220,C0F662A7F487DBD1,0
1221,5E4D07B83838EFFB,0
1222,FCE947FEB920B40B,0
1223,212E8B1007553239,0
1224,9E9313A661A6BA8B,0
1225,F718246860CE2E89,1
1226,DF195BB2CA0DBE8A,0
1227,E4056D5366E140F2,0
1228,7345521E820C1160,0
1229,9F2CBBEECCFDC61E,0
1230,B454A3E3FEAF489B,0
1231,44D574B209D6D4CE,0
1232,8C30920049751B09,0
1233,FD2FB542F29CCA7F,0
1234,2703354E9BBBE9F8,0
1235,121526B305F77631,0
1236,E2A61A87E3A16BF2,0
1237,7E96336C78891DA7,0
1238,6D133ED652DEA865,0
1239,594E6628E39B2BD3,0
1240,AB74B272DA34A47C,0
1241,851B6C1C82500461,0
1242,6761EFCED2B5B692,0
1243,5B593A92938DABC0,0
1244,3F36ECC86D2C76E9,0
1245,E4A9D916B55884B2,0
1246,3E92FEC22899BBA8,1
1247,CC23FB3DFAC4A618,0
1248,E360799E9D1DEDC8,0
1249,3956E5645DDE4290,0
1250,C19ED3A3ED3A529F,1
1251,71E2605908A37E12,0
1252,CA0CDC559F0D67C0,1
1253,1A68C5AE9EA774F5,0
1254,572356871CCE2E9A,0
1255,32B912078BFC4AF8,0
1256,9F8B80B5809F5775,1
1257,ABB4836E1C2B0AD9,0
1258,5799B0EA6603138A,0
1259,D2DA22161D887713,0
1260,CD06E972A9F3CEB6,0
1261,2656C50F83F50584,0
1262,9FA086031B44D783,0
1263,AA99D5CBAF36E05A,0
1264,F5EAF57EBF93103B,0
1265,E39D3698B3709F21,0
1266,E2034CFED1B200E1,0
1267,7F1CF31027031519,0
1268,AE821A0608D62ECD,0
1269,B203A32E34ACEDA3,0
1270,54F1F2DF2C541BF2,0
1271,7A1EE330429119DC,0
1272,2DD41BD5921F6D70,0
1273,E2F63E4521254D32,0
1274,0227E2701CAA1361,0
1275,1E7D910FF17877BB,0
1276,F5F11AC8DFD23054,0
1277,30793D2C2748F44F,1
1278,9C58B512C302B9FA,0
1279,4B7B91E31D816780,1
1280,8AD7707BAFD588F4,0
1281,C0C793B151DF33CE,0
1282,E3B794B465602BAC,0
1283,23331E2E7351D6CF,0
1284,7C28D1F243462329,0
1285,6AD39A7D05349A18,1
1286,1B855FB6F13B6915,0
1287,374BAF62BD456C1E,0
1288,5DAEC2BD0F4F462B,0
1289,E6F7C8B5530CB8C2,0
1290,601648A9F4304F7C,0
1291,FA3B03268BA08299,0
1292,B7D8EA2C07CBF66B,0
1293,68F08088DCA78476,0
1294,559E8FAF4C899221,0
1295,27E2FA3D1F1A45EC,0
1296,04A19DDEE68CAABF,0
1297,C36BC5E3F086262D,0
1298,A55FD5D6CA331B41,0
1299,3019AD741AEF2980,0
1300,4E5BCC51F5A1C152,0
1301,1B8404A02188EBD8,1
1302,615CFBBC45EA2964,0
1303,3DBD82E0A93475E9,0
1304,3DBD5EF2861B7FF4,0
1305,A5B49B90CA8048AC,0
1306,76E9A2D98401634F,0
1307,A16F5A996A694E09,0
1308,57E0C2424DDB5D91,0
1309,875251E90D5FF61E,1
1310,15CDC278F4256BD6,0
1311,7919EC81DE643077,1
1312,5089A19560666D9D,0
1313,9217D86B1955ED25,0
1314,B79A3921D5C76FA9,0
1315,0DC246AE71B908A8,0
1316,04DCC591E92C394D,0
1317,37551368DE588783,0
1318,0723D7B2DAA58E79,0
1319,A5C60694FD575EF5,0
1320,E80EE91F59C2BE5E,1
1321,5D56BE6982512505,0
1322,737FD081FF8848ED,0
1323,C5592010C7F8F7A4,0
1324,8117F0A9B80DF6F1,0
1325,5C5EE89B6070D63F,0
1326,5018B286466C0D6F,0
1327,07C4DA6B0A2DFFF6,0
1328,5DAC0000965466DF,1
1329,574B13C5D7B849D1,0
1330,CB676111D78B0E26,1
1331,F641E67008DFB94E,0
1332,B1E691AD289FF2C7,0
1333,C8708386E20BDA95,0
1334,381DA1CE69B2ACAB,0
1335,8BCB5CFC6219FDC3,0
1336,D48C3760F4213EF9,0
1337,B8839D64FBE1D487,0
1338,E1D6786A491FD664,0
1339,587197390D6EBADB,0
1340,9E19EB7CC7AD82A7,0
1341,C5E9E080FF0C936C,0
1342,8DBF99A71BC55BA6,1
1343,760A40BB1AF958E3,0
1344,D20C1BBDABA15E65,1
1345,57240D6D20DC1885,1
1346,3E54BBA4E884C703,0
1347,064FD51705A7DE21,1
1348,DA0035FFFA9AB902,0
1349,4825B4130B63EF63,0
1350,FDAF5B9BD898A919,0
1351,82CFE7EA4A7A4988,0
1352,34250289E7F738A8,1
1353,774482C229C27EC2,1
1354,9979EFD9DBEB56FF,1
1355,B71C4B84B0EF8772,1
1356,5CC7138714A4A316,0
1357,32F200D921B41C41,0
1358,2D5B4311685E40ED,1
1359,D151B82C70C896D7,0
1360,217BAE25CAF3AE1B,0
1361,8552C0645E7E1B3B,0
1362,7AA9CC989D33BA80,0
1363,C5CD307AB334C1B5,0
1364,AB33BA043E3A253D,0
1365,1FA03B83DF142CB1,1
1366,33C14751081BD165,1
1367,FB70DD5524B8E279,0
1368,094839A847CCF5AC,0
1369,7575740D5A00BBF6,1
1370,F16555844FA272BD,0
1371,27107A1876C9080D,0
1372,094CB82DE3D63A06,0
1373,6CEBEEF4253BA0CF,0
1374,FA2DC3D5C7D49390,0
1375,B95C71CC0C08F201,0
1376,5D531D31B237D7FF,0
1377,920B503233FE07F5,0
1378,4F188B7428DAAEE6,0
1379,6DC7F92D1DFDF3CD,1
1380,51F03770228F4AC8,0
1381,A72C22FE2DB8F4E4,1
1382,81B204C4C36EEE94,0
1383,871987C09E1F2F6D,0
1384,15F1DC4DCEF6630D,0
1385,0A70101D3AF54F29,0
1386,5ADCE9C6692749E5,0
1387,0B972D901970F04E,1
1388,F572978577619934,0
1389,6A3D99E2AB08546E,1
1390,E56342823084E672,0
1391,CFFB650F751420CC,0
1392,DBE2C35EB8F06D1C,0
1393,068C42E1779DE558,0
1394,1B66C0922029DE2D,0
1395,1882AF6F6B006813,0
1396,FD7529ADBFB5546F,0
1397,61D72AE17AD4A100,0
1398,9168F26B1379C992,0
1399,6E023FA17123A1F5,1
1400,8A53DEAAEC563C0A,1
1401,7B347697DA4C45ED,0
1402,004304374B6A674B,0
1403,3AC1AD99FCBA5F94,0
1404,976CEA39568207DF,1
1405,9FD8CB740873E8B8,0
1406,03E230E59375A0FC,0
1407,81B0DC0040900A8D,0
1408,52AC2CAB041A93F1,0
1409,72DD8D82AA91FDA9,0
1410,D926B738862F2CD6,0
1411,51E275A1CE5187F0,0
1412,283CD8CA433E16D9,1
1413,3A8C7FAC4A5C7507,0
1414,72B31C68B02B5F07,0
1415,C704EB722E3D2538,0
1416,9D64D6D7C3E91F44,0
1417,E6F7142B297BCD08,1
1418,D75193AA0D9DC2C7,0
1419,20B93E6218C69078,0
1420,901F90FC4CD84D3C,0
1421,C5C3238DF0A0C093,0
1422,B4FBB8A9C5B08218,0
1423,4A53394F7075A1E4,0
1424,120E9858861C4A9A,0
1425,6643F1F292C93089,0
1426,59300C5E32A69FDE,0
1427,4A22D7DE2D5997D9,1
1428,C99DEF072723FEB8,0
1429,E2F7C7236DE06F4F,0
1430,541FABD868150DE5,0
1431,E10EAE2DD523D7F1,0
1432,E9986E8D86BEAB63,0
1433,DA8DA999D0E3F652,0
1434,C09FBFB71B7409AF,1
1435,64921573AD5D2D1E,0
1436,F40B509B4297FA2D,0
1437,545FC59B80273446,0
1438,0F8F38610C44BB97,0
1439,EF214BC70D0D55A6,0
1440,990621E62CB3A6F6,1
1441,0D055F547B7B39F7,0
1442,BCE73494EC707025,1
1443,50064C39D6FB2E66,1
1444,A373C17651DD6409,0
1445,E4300D10181CADE0,0
1446,F7A7BB3E908A7438,0
1447,0392671EDFBB6693,0
1448,CA292AE443CB6881,0
1449,9E89325C13429F99,0
1450,6EF9CDFEB8C86119,0
1451,8DA92859BAFAFC8F,0
1452,71EA7C9D82AA352B,1
1453,FEEA71BAC3931EB4,0
1454,A77E47D09AB1AA79,0
1455,279C64D6372F14BA,0
1456,8C49C051D8F7BDF3,0
1457,B61E6BF55509F72F,1
1458,4C94F8E6E048CD35,1
1459,DC33A87D02BB883D,0
1460,3D0A6F567D2BD187,0
1461,14C145A39246D5C7,1
1462,CEC00232FFBBE7CB,0
1463,F449ABFE28196986,0
1464,925285E3B51A6C61,1
1465,3C0D0B8422C84E33,0
1466,EB9D02E614770DDF,0
1467,06EC2ABFD1D4A03A,1
1468,4196213BB5A726CA,0
1469,0F574B919C0A5D0F,0
1470,9A590F4FB267A0CA,1
1471,DB9C9E7E176EE58A,0
1472,124C1971FF449E22,0
1473,141A4F9045C5F89F,0
1474,478247540FA45F64,0
1475,5560A9219AD74082,0
1476,D2594B4066E8D039,0
1477,4C881071DE999568,0
1478,B45CBD9B095B15B0,0
1479,2B61E8836A7CF87B,0
1480,FC437FF24CA087E0,0
1481,22A53C87851692C2,1
1482,C140D4C086918BDE,0
1483,5AE3AE44C24CEF34,0
1484,F3C483B285178633,0
1485,73366B4A37EC264C,0
1486,0904D0E6580FC489,0
1487,7DE4E83846F46C3C,0
1488,289199E08FB92F4C,0
1489,5312E2555AC6A58D,0
1490,8C7015B40092F279,0
1491,B4C9D4BB884EBF27,0
1492,F0A8119C02863855,0
1493,386530813A943B3E,0
1494,91E9D9DEA3B36841,1
1495,DC11113285EC107B,0
1496,449D233A9FA110A3,0
1497,7BF8EAA5BC76D615,0
1498,A93A93E489C210F5,0
1499,ABFA56A974759F24,0
1500,04134F056987FF68,0
1501,85E7936A8BAFB81B,0
1502,5701D1B70DE335D2,0
1503,7DCFDD8D085E4466,1
1504,AA4BC57E4912BF9E,0
1505,46DA21F6566893EC,0
1506,FE4B2B41B93C91BD,0
1507,0CA54D6D54E10680,1
1508,E68CA7DF1571005E,0
1509,98BCFF4D25BABE25,0
1510,9167B1D2B8B048B8,0
1511,A7DE5DDE9C98D1FA,0
1512,A417615253BADA0A,1
1513,AEF17F7D5F15B858,0
1514,21A5D9793FE02B4E,0
1515,14D2811FF32E8C32,0
1516,4C65F814FDFD3140,0
1517,BE2E0448B5EB1FED,0
1518,FFB65EFB1007A425,0
1519,CF48605FC4FA8DB3,0
1520,48D6B871B3A6078D,0
1521,1D322D373BCF2939,0
1522,8FA825720F1DB6D2,1
1523,8E2E61F12F6AB36C,0
1524,F2FC33BA63FC3527,0
1525,F382E0F62A1FAD55,0
1526,57FDC1D6AFF1094C,1
1527,1F31483CFF72C46A,0
1528,41D69D4FCB18A456,0
1529,9A325265256D05AE,1
1530,9CAC9BA8602C5FBC,1
1531,A1217F96388B438F,0
1532,3ADED3F5E3211005,0
1533,93401480F6626F91,0
1534,0D231B13DC344325,0
1535,0775D3950E0F4C2D,1
1536,94867841149E5FEE,0
1537,480D2C5DDBAC9EC0,1
1538,716A3A867E22A653,0
1539,8CD0C501E28770A7,0
1540,64EB6F668763C690,0
1541,32F0B9DB14E225B0,0
1542,5F72A7F565300C0D,0
1543,0B279642A7F9AFC8,1
1544,821E423E200E4440,0
1545,D2555FEC4CCE95C5,0
1546,7F25BE6D01BEF5A7,0
1547,D1534DACD995F1EE,0
1548,7D2A46A7F4E6349C,1
1549,F789F5F0C2294B71,0
1550,4E051E9A8AFC0DD0,0
1551,821B746BD2BF0BD6,0
1552,4736EB1A2FF2597B,1
1553,EA784E1961F56368,0
1554,33A2055A8588E1C3,0
1555,59A750DEC97D1BAA,0
1556,7791F19B9DF24CFB,0
1557,78F76741881F55C4,0
1558,2810F2E2A9641A4F,1
1559,C5BC20D280F51D9D,1
1560,34EEF74C2BADD82D,1
1561,E54658A0AAB41247,0
1562,D17415A9C2633F2A,0
1563,49D2523DCF4CDF9F,0
1564,AB25C32B0C44581F,0
1565,84741E82AE66B9B4,0
1566,49C9E4C62C3DD7DC,0
1567,64C0394F4088D49B,1
1568,7B2784E58E2C62EF,0
1569,D04E75DDEA7CB22E,0
1570,25DC9C2FEE9233F7,0
1571,5D5B7CAEFE3F83B6,0
1572,A6F9358712F622CA,0
1573,8DA97893B74F4CD7,0
1574,E0DE80CE53CD84CB,0
1575,6488FBC3E8F3AC95,0
1576,6F2F0441BC166881,1
1577,819BD17A42B03E28,0
1578,4DF140403718FA4E,0
1579,D7A2139CEF160624,0
1580,2F2299578B15A8D5,0
1581,29B0EC8519AFF34F,0
1582,809685C82246C6A9,1
1583,AC61C15C64F17C12,0
1584,E31F5999A0552656,1
1585,8C66124B5B9FBA89,0
1586,31435598F7F03E19,0
1587,A361496F33AD6209,0
1588,954C5B55013BA67A,1
1589,B4241DB656BC4D2F,1
1590,BEE1C359BF3B09CB,1
1591,ECE867B74B0C63F6,0
1592,CDFA44300CAF958C,0
1593,1AEC7ECBEA5528A2,0
1594,FC0AB5FF8C874492,0
1595,A35C973FD680DE17,0
1596,445E2430C85BC969,0
1597,E3DBEB54167F7129,0
1598,947F18C48A26CDCD,0
1599,4C0EC9D1B92A8CB0,0
1600,82EF7B59EC5CB359,0
1601,4AB28FC54AF2611A,0
1602,58E3D8D55A654F4D,0
1603,FA30E980EB4EC21B,0
1604,2795A68682FDEB76,0
1605,8EB21EA770746B4A,0
1606,4446D17E93038409,1
1607,0A59FE8A8482AA13,0
1608,3FC84883BF04D089,0
1609,B3288FEDAD155676,0
1610,335FDC2180CCFEE1,0
1611,A40B2A248E64D549,0
1612,ADEA4034BC360596,0
1613,E89BAB3D6444D5A7,0
1614,1134E21E3163786C,0
1615,814D03D0C2DAF2B7,0
1616,1B031B95E67F78AB,1
1617,5CBC73A2712806E9,1
1618,6C28CDD3059042D3,0
1619,3F54C4C1888CE14F,0
1620,2B61E9D1C8B7806C,0
1621,9CEDC003A6AA536D,0
1622,32CE82B6DBD955AF,0
1623,14C5A3C6021C946C,0
1624,101D0C5B490114BA,0
1625,52A4D16BD86451A7,0
1626,27C84C1C3126B3AE,1
1627,F5D7ED059DEFBFA9,0
1628,7590966D186BB2EE,0
1629,451B652C368C90B7,1
1630,E88213F9C36C2181,1
1631,32ACD96BFC9FACBB,1
1632,1B5C8D83CD40AB0F,0
1633,72E39DAB23FBC5DE,0
1634,EC0A0299ADE86223,0
1635,FC2035A1EB987646,0
1636,2E65620B9E5B4E3D,1
1637,72B7489E7972E05E,0
1638,FF5CF350B1ED228D,0
1639,107B650FDB0960CB,0
1640,1B61A61318B18337,0
1641,73D55D27C93C602A,0
1642,3B967E1E66BCBEED,1
1643,7A022D943B7117EA,0
1644,43659A226237E80F,0
1645,13B011F17835DE0A,0
1646,8041425D0BBD5275,0
1647,D4558C30182B0913,0
1648,3A8198069456E1AC,1
1649,0E7705A043E07C4F,1
1650,1C14972D0C00D60A,0
1651,46905EC880A6FD9E,0
1652,39C7F93860A5B769,0
1653,C53C17FD40FCC506,0
1654,D74FA72648514B7D,1
1655,F8B7C2BC400C31D7,0
1656,9BE6226F756824E9,0
1657,204298F1FF7773D5,0
1658,AC920A9A7D00A1F9,1
1659,D9AA49CAC625ED60,0
1660,DF6E398693AF1765,0
1661,9E699FC7D8AD656B,0
1662,D06096F2A002A183,0
1663,239201E5F4DBCDE3,0
1664,CDD794395C5F2079,0
1665,36DC9A144F616C45,0
1666,AAF9BD49207FAAAA,0
1667,5100A5276217FD1F,0
1668,92D46E92F9E15FB8,0
1669,E383997C9CE3317A,0
1670,6A585D9F7F3BFB24,0
1671,2D0686A6D2897BE3,0
1672,EA752832AA73BC55,0
1673,57267CC44D86A2CA,0
1674,E8AE4F84590445E0,1
1675,ECB5B44DE9A7E009,0
1676,E40C8EAC7B446C6B,1
1677,AFCDF3D084B5255E,0
1678,7CC847E63796D8AB,0
1679,97E6477BE1FEE30A,0
1680,7D7A583BB2FDF739,0
1681,2EFB4B90050E4E96,0
1682,23373DA7FB769D43,0
1683,0EDA3E8FCDD9500F,0
1684,5D0EABFC6C336DE0,0
1685,E5518AA55D174A54,0
1686,E9249D8B7A895471,1
1687,445D069B00296217,0
1688,668A0F305F3E7178,0
1689,0B1D9280724DC663,1
